Train Caffe Model Done,,,,,,,,,,
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10623_left.png ,Level2 PNG ,51.1500%,Level0 PNG ,45.4100%,Level1 PNG ,3.4400%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/11125_left.png ,Level1 PNG ,98.200%,Level4 PNG ,1.7600%,Level0 PNG ,0.0400%,Level2 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/16238_left.png ,Level2 PNG ,99.4900%,Level1 PNG ,0.3500%,Level0 PNG ,0.1600%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/15688_right.png ,Level2 PNG ,99.4900%,Level1 PNG ,0.2200%,Level0 PNG ,0.1400%,Level4 PNG ,0.1100%,Level3 PNG ,0.0500%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/1526_left.png ,Level2 PNG ,96.7400%,Level1 PNG ,3.2300%,Level0 PNG ,0.0300%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/14463_right.png ,Level1 PNG ,99.2100%,Level0 PNG ,0.7300%,Level2 PNG ,0.0500%,Level4 PNG ,0.0100%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/17005_left.png ,Level0 PNG ,99.9800%,Level1 PNG ,0.0200%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/12944_left.png ,Level2 PNG ,99.8100%,Level0 PNG ,0.1400%,Level1 PNG ,0.0400%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/11120_right.png ,Level0 PNG ,97.4500%,Level2 PNG ,2.3600%,Level4 PNG ,0.1800%,Level3 PNG ,0.0100%,Level1 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/11759_right.png ,Level2 PNG ,98.00%,Level3 PNG ,1.4200%,Level4 PNG ,0.3400%,Level0 PNG ,0.2400%,Level1 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/13780_left.png ,Level0 PNG ,99.3700%,Level4 PNG ,0.6100%,Level2 PNG ,0.0100%,Level1 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/13923_right.png ,Level1 PNG ,93.3800%,Level0 PNG ,6.5700%,Level2 PNG ,0.0600%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/15923_left.png ,Level0 PNG ,99.9900%,Level2 PNG ,0.0100%,Level4 PNG ,0%,Level1 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/16585_left.png ,Level1 PNG ,94.6200%,Level0 PNG ,5.3700%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/14495_left.png ,Level1 PNG ,100%,Level0 PNG ,0%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/10647_left.png ,Level2 PNG ,100%,Level1 PNG ,0%,Level0 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/13125_right.png ,Level4 PNG ,92.6600%,Level2 PNG ,7.2200%,Level1 PNG ,0.100%,Level0 PNG ,0.0300%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/16582_left.png ,Level1 PNG ,65.4200%,Level2 PNG ,32.3800%,Level0 PNG ,2.2100%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/1675_right.png ,Level2 PNG ,96.1500%,Level0 PNG ,3.2800%,Level4 PNG ,0.5700%,Level1 PNG ,0.0100%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/11243_right.png ,Level2 PNG ,90.9400%,Level1 PNG ,9.0500%,Level0 PNG ,0.0200%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/12490_left.png ,Level3 PNG ,46.7300%,Level1 PNG ,40.1800%,Level0 PNG ,12.9300%,Level2 PNG ,0.1600%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/11734_right.png ,Level4 PNG ,49.6800%,Level0 PNG ,49.4400%,Level1 PNG ,0.8300%,Level2 PNG ,0.0400%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/17052_left.png ,Level1 PNG ,93.3700%,Level2 PNG ,6.6300%,Level0 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/16043_left.png ,Level0 PNG ,99.9800%,Level2 PNG ,0.0100%,Level1 PNG ,0.0100%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/12451_left.png ,Level0 PNG ,99.8100%,Level1 PNG ,0.1800%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/13112_left.png ,Level1 PNG ,99.2500%,Level0 PNG ,0.5500%,Level2 PNG ,0.2100%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/12536_left.png ,Level1 PNG ,99.8100%,Level0 PNG ,0.1400%,Level2 PNG ,0.0500%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/16009_right.png ,Level0 PNG ,94.0500%,Level4 PNG ,5.3200%,Level2 PNG ,0.6200%,Level1 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/15793_left.png ,Level0 PNG ,99.600%,Level2 PNG ,0.200%,Level1 PNG ,0.200%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/1030_left.png ,Level2 PNG ,100%,Level4 PNG ,0%,Level0 PNG ,0%,Level1 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/12857_left.png ,Level0 PNG ,70.4600%,Level4 PNG ,28.0600%,Level1 PNG ,1.4600%,Level2 PNG ,0.0100%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/17036_left.png ,Level2 PNG ,61.600%,Level3 PNG ,38.1500%,Level0 PNG ,0.1800%,Level1 PNG ,0.0600%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/12988_right.png ,Level1 PNG ,100%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%,Level0 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/16882_right.png ,Level2 PNG ,100%,Level0 PNG ,0%,Level3 PNG ,0%,Level1 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/15639_right.png ,Level1 PNG ,68.6600%,Level2 PNG ,16.9300%,Level0 PNG ,11.0500%,Level4 PNG ,3.3100%,Level3 PNG ,0.0500%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/10147_left.png ,Level0 PNG ,95.0700%,Level1 PNG ,4.8300%,Level2 PNG ,0.100%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/16757_right.png ,Level1 PNG ,56.3600%,Level0 PNG ,43.6300%,Level2 PNG ,0.0100%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/12699_right.png ,Level0 PNG ,99.9900%,Level1 PNG ,0.0100%,Level4 PNG ,0%,Level2 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/10297_left.png ,Level0 PNG ,100%,Level2 PNG ,0%,Level1 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/16832_right.png ,Level0 PNG ,99.9700%,Level1 PNG ,0.0300%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/14987_left.png ,Level2 PNG ,94.8700%,Level0 PNG ,4.5500%,Level1 PNG ,0.5200%,Level3 PNG ,0.0500%,Level4 PNG ,0.0100%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/15582_right.png ,Level2 PNG ,100%,Level0 PNG ,0%,Level4 PNG ,0%,Level1 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/16881_left.png ,Level1 PNG ,100%,Level0 PNG ,0%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/14025_left.png ,Level0 PNG ,83.0700%,Level1 PNG ,14.7900%,Level2 PNG ,2.1400%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/10306_left.png ,Level2 PNG ,99.9400%,Level3 PNG ,0.0400%,Level0 PNG ,0.0200%,Level4 PNG ,0%,Level1 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/1362_right.png ,Level1 PNG ,99.7400%,Level0 PNG ,0.100%,Level2 PNG ,0.0900%,Level4 PNG ,0.0700%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/13417_left.png ,Level1 PNG ,98.1400%,Level0 PNG ,1.6600%,Level2 PNG ,0.1500%,Level4 PNG ,0.0400%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/16445_right.png ,Level2 PNG ,100%,Level1 PNG ,0%,Level0 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/10415_right.png ,Level1 PNG ,99.9700%,Level0 PNG ,0.0200%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/11196_left.png ,Level2 PNG ,96.8600%,Level0 PNG ,3.0400%,Level3 PNG ,0.0500%,Level4 PNG ,0.0400%,Level1 PNG ,0.0200%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/1296_left.png ,Level2 PNG ,100%,Level1 PNG ,0%,Level0 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/1640_right.png ,Level2 PNG ,90.8600%,Level0 PNG ,4.1300%,Level4 PNG ,3.7200%,Level1 PNG ,1.2800%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/15278_right.png ,Level0 PNG ,97.9300%,Level2 PNG ,1.6600%,Level3 PNG ,0.2800%,Level4 PNG ,0.100%,Level1 PNG ,0.0200%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/13125_left.png ,Level0 PNG ,99.5800%,Level1 PNG ,0.3700%,Level2 PNG ,0.0400%,Level4 PNG ,0.0100%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/13308_left.png ,Level1 PNG ,60.7300%,Level0 PNG ,39.0600%,Level2 PNG ,0.200%,Level4 PNG ,0.0100%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/10112_left.png ,Level1 PNG ,82.1700%,Level2 PNG ,17.8300%,Level0 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/12789_left.png ,Level2 PNG ,99.9900%,Level1 PNG ,0.0100%,Level3 PNG ,0%,Level0 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/10160_right.png ,Level1 PNG ,86.5600%,Level0 PNG ,9.1600%,Level2 PNG ,4.2700%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/1495_right.png ,Level2 PNG ,96.8700%,Level1 PNG ,3.1300%,Level0 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/16777_left.png ,Level2 PNG ,100%,Level0 PNG ,0%,Level3 PNG ,0%,Level1 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/16991_right.png ,Level2 PNG ,85.9600%,Level0 PNG ,14.0400%,Level1 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/13786_left.png ,Level2 PNG ,98.5300%,Level0 PNG ,0.6600%,Level3 PNG ,0.4400%,Level4 PNG ,0.2100%,Level1 PNG ,0.1700%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/13597_left.png ,Level2 PNG ,85.700%,Level1 PNG ,11.7200%,Level0 PNG ,2.5700%,Level3 PNG ,0.0100%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/1296_right.png ,Level2 PNG ,100%,Level1 PNG ,0%,Level0 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/12628_right.png ,Level0 PNG ,83.6400%,Level1 PNG ,16.200%,Level2 PNG ,0.1500%,Level4 PNG ,0.0200%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/16030_left.png ,Level2 PNG ,98.4200%,Level1 PNG ,1.5800%,Level0 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/1536_left.png ,Level2 PNG ,76.5100%,Level1 PNG ,22.7600%,Level3 PNG ,0.5800%,Level0 PNG ,0.1500%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/15688_left.png ,Level0 PNG ,78.0500%,Level2 PNG ,15.2700%,Level1 PNG ,4.8200%,Level4 PNG ,1.7300%,Level3 PNG ,0.1300%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/15396_left.png ,Level1 PNG ,99.5700%,Level0 PNG ,0.4300%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/15302_right.png ,Level1 PNG ,99.0800%,Level0 PNG ,0.8900%,Level2 PNG ,0.0300%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/10325_left.png ,Level0 PNG ,99.5700%,Level1 PNG ,0.4300%,Level4 PNG ,0%,Level2 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/16327_right.png ,Level1 PNG ,100%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%,Level0 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/15138_left.png ,Level1 PNG ,85.9900%,Level2 PNG ,14.0100%,Level0 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/11539_right.png ,Level0 PNG ,97.7200%,Level1 PNG ,2.2500%,Level2 PNG ,0.0300%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/17030_left.png ,Level1 PNG ,100%,Level0 PNG ,0%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/15481_left.png ,Level0 PNG ,90.1400%,Level1 PNG ,9.8300%,Level2 PNG ,0.0300%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/15711_right.png ,Level1 PNG ,93.9700%,Level0 PNG ,5.9300%,Level2 PNG ,0.0900%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/10244_right.png ,Level4 PNG ,58.7700%,Level2 PNG ,32.4100%,Level0 PNG ,8.8200%,Level1 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/13644_right.png ,Level2 PNG ,99.9800%,Level3 PNG ,0.0200%,Level0 PNG ,0%,Level1 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/15898_right.png ,Level2 PNG ,99.9700%,Level1 PNG ,0.0300%,Level0 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/14336_right.png ,Level4 PNG ,97.3600%,Level1 PNG ,2.3900%,Level2 PNG ,0.2300%,Level0 PNG ,0.0300%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/11010_left.png ,Level1 PNG ,94.7500%,Level0 PNG ,4.1800%,Level2 PNG ,1.0600%,Level3 PNG ,0.0100%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/11183_left.png ,Level1 PNG ,99.0200%,Level0 PNG ,0.9800%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/1752_right.png ,Level1 PNG ,87.5300%,Level2 PNG ,7.3800%,Level0 PNG ,5.0900%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/12951_left.png ,Level1 PNG ,78.6800%,Level0 PNG ,16.8100%,Level2 PNG ,4.5100%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/10135_left.png ,Level2 PNG ,100%,Level1 PNG ,0%,Level0 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/10439_left.png ,Level0 PNG ,99.8500%,Level4 PNG ,0.1500%,Level2 PNG ,0.0100%,Level1 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/16832_left.png ,Level0 PNG ,99.700%,Level1 PNG ,0.2100%,Level2 PNG ,0.0900%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/14834_right.png ,Level4 PNG ,92.4300%,Level2 PNG ,7.5300%,Level0 PNG ,0.0300%,Level1 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/11231_right.png ,Level0 PNG ,83.7500%,Level2 PNG ,15.2900%,Level1 PNG ,0.9200%,Level3 PNG ,0.0300%,Level4 PNG ,0.0100%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/16629_right.png ,Level1 PNG ,98.300%,Level2 PNG ,1.2900%,Level0 PNG ,0.3700%,Level4 PNG ,0.0300%,Level3 PNG ,0.0100%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/16224_left.png ,Level0 PNG ,99.7600%,Level1 PNG ,0.2400%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/15297_right.png ,Level0 PNG ,99.8600%,Level2 PNG ,0.1400%,Level1 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/1675_left.png ,Level0 PNG ,61.4500%,Level4 PNG ,37.1500%,Level2 PNG ,1.0400%,Level1 PNG ,0.3400%,Level3 PNG ,0.0100%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/1906_left.png ,Level2 PNG ,72.1800%,Level0 PNG ,26.9800%,Level4 PNG ,0.6800%,Level1 PNG ,0.0900%,Level3 PNG ,0.0700%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/10854_right.png ,Level1 PNG ,52.7300%,Level0 PNG ,47.0700%,Level3 PNG ,0.1900%,Level2 PNG ,0.0100%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/16697_right.png ,Level0 PNG ,80.2200%,Level1 PNG ,19.7600%,Level2 PNG ,0.0100%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/1893_right.png ,Level2 PNG ,95.6800%,Level3 PNG ,4.1700%,Level0 PNG ,0.1500%,Level4 PNG ,0%,Level1 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/1906_right.png ,Level0 PNG ,97.9400%,Level1 PNG ,1.9100%,Level2 PNG ,0.1400%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/15273_left.png ,Level2 PNG ,68.1700%,Level1 PNG ,18.1100%,Level0 PNG ,11.8700%,Level4 PNG ,1.8600%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/1614_right.png ,Level1 PNG ,97.0500%,Level0 PNG ,2.9500%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/13254_right.png ,Level2 PNG ,100%,Level1 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%,Level0 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/15531_right.png ,Level0 PNG ,47.9700%,Level1 PNG ,37.5700%,Level2 PNG ,14.4600%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/10408_left.png ,Level2 PNG ,98.9100%,Level1 PNG ,0.9300%,Level0 PNG ,0.1500%,Level3 PNG ,0.0100%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/11249_left.png ,Level0 PNG ,97.4300%,Level2 PNG ,2.4100%,Level3 PNG ,0.1300%,Level1 PNG ,0.0300%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/11147_left.png ,Level2 PNG ,80.5300%,Level1 PNG ,18.4900%,Level4 PNG ,0.8400%,Level0 PNG ,0.1500%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/11697_left.png ,Level1 PNG ,46.8900%,Level0 PNG ,39.3800%,Level2 PNG ,13.7200%,Level3 PNG ,0.0100%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/1140_right.png ,Level1 PNG ,100%,Level2 PNG ,0%,Level0 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/11384_right.png ,Level2 PNG ,99.5700%,Level1 PNG ,0.2800%,Level3 PNG ,0.0900%,Level0 PNG ,0.0500%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/17049_left.png ,Level1 PNG ,100%,Level2 PNG ,0%,Level0 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/11910_left.png ,Level2 PNG ,98.8400%,Level0 PNG ,0.9700%,Level4 PNG ,0.1800%,Level1 PNG ,0.0100%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/11089_left.png ,Level0 PNG ,98.3400%,Level1 PNG ,1.6600%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/17040_left.png ,Level0 PNG ,99.8500%,Level4 PNG ,0.0900%,Level1 PNG ,0.0400%,Level2 PNG ,0.0200%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/13584_right.png ,Level2 PNG ,99.800%,Level4 PNG ,0.1900%,Level0 PNG ,0.0100%,Level1 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/11772_left.png ,Level0 PNG ,99.400%,Level2 PNG ,0.5300%,Level1 PNG ,0.0700%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/16627_right.png ,Level1 PNG ,98.9700%,Level2 PNG ,1.0300%,Level0 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/10457_left.png ,Level1 PNG ,99.7800%,Level0 PNG ,0.200%,Level2 PNG ,0.0100%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/1142_right.png ,Level1 PNG ,50.1200%,Level2 PNG ,40.3200%,Level0 PNG ,9.5600%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/12587_right.png ,Level1 PNG ,91.6700%,Level4 PNG ,6.0400%,Level0 PNG ,2.2100%,Level2 PNG ,0.0700%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/16408_left.png ,Level0 PNG ,95.7200%,Level1 PNG ,3.5300%,Level2 PNG ,0.7400%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/12654_right.png ,Level0 PNG ,100%,Level1 PNG ,0%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/11176_left.png ,Level2 PNG ,67.400%,Level1 PNG ,30.0100%,Level0 PNG ,2.5800%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/11387_right.png ,Level2 PNG ,100%,Level1 PNG ,0%,Level0 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/13780_right.png ,Level4 PNG ,86.0900%,Level0 PNG ,7.5600%,Level2 PNG ,4.9300%,Level1 PNG ,1.3900%,Level3 PNG ,0.0300%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/11462_left.png ,Level0 PNG ,99.7800%,Level1 PNG ,0.2200%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/12795_right.png ,Level0 PNG ,63.9700%,Level2 PNG ,14.8200%,Level1 PNG ,13.2900%,Level3 PNG ,7.8300%,Level4 PNG ,0.0900%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/15639_left.png ,Level2 PNG ,82.0600%,Level0 PNG ,17.8800%,Level1 PNG ,0.0500%,Level3 PNG ,0.0100%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/14269_right.png ,Level1 PNG ,60.4900%,Level0 PNG ,39.1400%,Level2 PNG ,0.3600%,Level3 PNG ,0.0100%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level2_PNG/12992_left.png ,Level4 PNG ,75.2800%,Level0 PNG ,23.4800%,Level2 PNG ,1.1800%,Level1 PNG ,0.0600%,Level3 PNG ,0.0100%
